"Station Name","ROUYN-NORANDA A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","48.21"
"Longitude","-78.84"
"Elevation","301.10"
"Climate Identifier","7086719"
"WMO Identifier",""
"TC Identifier","YUY"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp","Temp Flag","Dew Point Temp","Dew Point Temp Flag","Rel Hum","Rel Hum Flag","Wind Dir","Wind Dir Flag","Wind Spd","Wind Spd Flag","Visibility","Visibility Flag","Stn Press","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-07-09 21:00","2018","07","09","21:00","18.0","","16.3","","90","","26","","3","","24.1","","97.76","","","","","","NA"
"2018-07-09 22:00","2018","07","09","22:00","17.3","","16.7","","96","","0","","1","","24.1","","97.77","","","","","","Mostly Cloudy"
"2018-07-09 23:00","2018","07","09","23:00","16.8","","15.6","","93","","2","","10","","24.1","","97.86","","","","","","NA"
"2018-07-10 00:00","2018","07","10","00:00","16.4","","13.9","","85","","33","","5","","24.1","","97.90","","","","","","NA"
"2018-07-10 01:00","2018","07","10","01:00","14.6","","14.0","","96","","36","","2","","24.1","","97.87","","","","","","Mainly Clear"
"2018-07-10 02:00","2018","07","10","02:00","15.1","","12.3","","83","","33","","8","","24.1","","97.91","","","","","","NA"
"2018-07-10 03:00","2018","07","10","03:00","13.8","","11.8","","87","","30","","4","","24.1","","97.94","","","","","","NA"
"2018-07-10 04:00","2018","07","10","04:00","14.1","","12.2","","88","","34","","5","","24.1","","97.99","","","","","","Mostly Cloudy"
"2018-07-10 05:00","2018","07","10","05:00","11.7","","11.0","","95","","36","","1","","24.1","","98.06","","","","","","NA"
"2018-07-10 06:00","2018","07","10","06:00","14.4","","11.7","","84","","33","","9","","24.1","","98.13","","","","","","NA"
"2018-07-10 07:00","2018","07","10","07:00","16.1","","11.8","","76","","35","","13","","24.1","","98.20","","","","","","Mainly Clear"
"2018-07-10 08:00","2018","07","10","08:00","17.1","","11.0","","67","","36","","14","","24.1","","98.22","","","","","","NA"
"2018-07-10 09:00","2018","07","10","09:00","17.9","","9.6","","58","","35","","19","","24.1","","98.21","","","","","","NA"
"2018-07-10 10:00","2018","07","10","10:00","18.9","","9.5","","54","","33","","14","","24.1","","98.23","","","","","","Mostly Cloudy"
"2018-07-10 11:00","2018","07","10","11:00","19.0","","9.2","","53","","31","","13","","24.1","","98.25","","","","","","NA"
"2018-07-10 12:00","2018","07","10","12:00","20.0","","7.8","","45","","36","","13","","24.1","","98.25","","","","","","NA"
"2018-07-10 13:00","2018","07","10","13:00","20.3","","5.5","","38","","34","","14","","24.1","","98.26","","","","","","Mainly Clear"
"2018-07-10 14:00","2018","07","10","14:00","20.9","","5.9","","37","","30","","9","","24.1","","98.24","","","","","","NA"
"2018-07-10 15:00","2018","07","10","15:00","21.4","","7.1","","39","","29","","16","","24.1","","98.21","","","","","","NA"
"2018-07-10 16:00","2018","07","10","16:00","21.5","","7.2","","39","","28","","19","","24.1","","98.18","","","","","","Mainly Clear"
"2018-07-10 17:00","2018","07","10","17:00","21.6","","5.2","","34","","30","","13","","24.1","","98.17","","","","","","NA"
"2018-07-10 18:00","2018","07","10","18:00","21.1","","6.5","","38","","34","","14","","24.1","","98.16","","","","","","NA"
"2018-07-10 19:00","2018","07","10","19:00","20.1","","6.7","","41","","33","","9","","24.1","","98.16","","","","","","Mainly Clear"
"2018-07-10 20:00","2018","07","10","20:00","18.4","","8.3","","52","","31","","4","","24.1","","98.19","","","","","","NA"
"2018-07-10 21:00","2018","07","10","21:00","14.5","","10.4","","76","","10","","4","","24.1","","98.24","","","","","","NA"
"2018-07-10 22:00","2018","07","10","22:00","11.8","","8.5","","80","","36","","1","","24.1","","98.26","","","","","","Mainly Clear"
"2018-07-10 23:00","2018","07","10","23:00","10.3","","8.8","","90","","10","","4","","24.1","","98.29","","","","","","NA"
"2018-07-11 00:00","2018","07","11","00:00","8.4","","7.0","","91","","36","","2","","24.1","","98.29","","","","","","NA"
"2018-07-11 01:00","2018","07","11","01:00","8.1","","6.8","","92","","6","","5","","24.1","","98.30","","","","","","Clear"
"2018-07-11 02:00","2018","07","11","02:00","7.0","","6.4","","95","","36","","3","","24.1","","98.35","","","","","","NA"
"2018-07-11 03:00","2018","07","11","03:00","5.8","","5.2","","96","","36","","1","","24.1","","98.37","","","","","","NA"
"2018-07-11 04:00","2018","07","11","04:00","5.6","","4.7","","94","","36","","2","","24.1","","98.41","","","","","","Mainly Clear"
"2018-07-11 05:00","2018","07","11","05:00","5.3","","4.2","","93","","0","","1","","24.1","","98.40","","","","","","NA"
"2018-07-11 06:00","2018","07","11","06:00","9.1","","8.6","","97","","20","","4","","24.1","","98.46","","","","","","NA"
"2018-07-11 07:00","2018","07","11","07:00","13.1","","10.2","","82","","23","","5","","24.1","","98.43","","","","","","Mainly Clear"
"2018-07-11 08:00","2018","07","11","08:00","16.3","","10.3","","67","","24","","9","","24.1","","98.45","","","","","","NA"
"2018-07-11 09:00","2018","07","11","09:00","19.9","","10.5","","54","","26","","14","","24.1","","98.44","","","","","","NA"
"2018-07-11 10:00","2018","07","11","10:00","22.3","","10.3","","46","","25","","9","","24.1","","98.42","","","","","","Mainly Clear"
"2018-07-11 11:00","2018","07","11","11:00","23.6","","11.6","","47","","31","","13","","24.1","","98.42","","26","","","","NA"
"2018-07-11 12:00","2018","07","11","12:00","24.1","","11.6","","45","","34","","18","","24.1","","98.43","","26","","","","NA"
"2018-07-11 13:00","2018","07","11","13:00","24.9","","11.2","","42","","32","","8","","24.1","","98.40","","27","","","","Mostly Cloudy"
"2018-07-11 14:00","2018","07","11","14:00","25.6","","9.7","","36","","33","","12","","24.1","","98.41","","27","","","","NA"
"2018-07-11 15:00","2018","07","11","15:00","25.2","","9.7","","37","","1","","11","","24.1","","98.41","","26","","","","NA"
"2018-07-11 16:00","2018","07","11","16:00","25.7","","8.8","","34","","34","","18","","24.1","","98.41","","26","","","","Mainly Clear"
"2018-07-11 17:00","2018","07","11","17:00","25.1","","9.2","","36","","34","","11","","24.1","","98.40","","26","","","","NA"
"2018-07-11 18:00","2018","07","11","18:00","24.6","","6.7","","31","","2","","15","","24.1","","98.43","","","","","","NA"
"2018-07-11 19:00","2018","07","11","19:00","23.2","","7.4","","36","","36","","8","","24.1","","98.47","","","","","","Clear"
"2018-07-11 20:00","2018","07","11","20:00","21.1","","8.2","","43","","2","","8","","24.1","","98.52","","","","","","NA"
"2018-07-11 21:00","2018","07","11","21:00","15.6","","11.2","","75","","36","","3","","24.1","","98.59","","","","","","NA"
"2018-07-11 22:00","2018","07","11","22:00","13.3","","9.2","","76","","6","","8","","24.1","","98.63","","","","","","Mainly Clear"
"2018-07-11 23:00","2018","07","11","23:00","11.6","","9.4","","86","","8","","7","","24.1","","98.66","","","","","","NA"
"2018-07-12 00:00","2018","07","12","00:00","10.9","","8.6","","86","","36","","2","","24.1","","98.69","","","","","","NA"
"2018-07-12 01:00","2018","07","12","01:00","9.2","","7.7","","91","","36","","3","","24.1","","98.69","","","","","","Clear"
"2018-07-12 02:00","2018","07","12","02:00","9.2","","7.4","","88","","36","","2","","24.1","","98.69","","","","","","NA"
"2018-07-12 03:00","2018","07","12","03:00","8.2","","6.4","","88","","36","","2","","24.1","","98.72","","","","","","NA"
"2018-07-12 04:00","2018","07","12","04:00","6.0","","4.9","","92","","36","","2","","24.1","","98.73","","","","","","Mainly Clear"
"2018-07-12 05:00","2018","07","12","05:00","6.5","","5.6","","94","","25","","4","","24.1","","98.77","","","","","","NA"
"2018-07-12 06:00","2018","07","12","06:00","10.3","","8.8","","90","","7","","6","","24.1","","98.83","","","","","","NA"
"2018-07-12 07:00","2018","07","12","07:00","14.7","","11.3","","80","","24","","3","","24.1","","98.84","","","","","","Clear"
"2018-07-12 08:00","2018","07","12","08:00","18.9","","9.8","","55","","21","","12","","19.3","","98.89","","","","","","NA"
"2018-07-12 09:00","2018","07","12","09:00","21.3","","9.6","","47","","20","","18","","9.7","","98.87","","","","","","Smoke"
"2018-07-12 10:00","2018","07","12","10:00","22.8","","12.0","","50","","23","","16","","9.7","","98.83","","25","","","","Smoke"
"2018-07-12 11:00","2018","07","12","11:00","24.4","","10.9","","42","","21","","18","","16.1","","98.81","","26","","","","NA"
"2018-07-12 12:00","2018","07","12","12:00","25.5","","12.2","","43","","24","","13","","12.9","","98.75","","28","","","","NA"
"2018-07-12 13:00","2018","07","12","13:00","26.0","","10.5","","37","","19","","13","","24.1","","98.65","","28","","","","Mostly Cloudy"
"2018-07-12 14:00","2018","07","12","14:00","27.5","","11.1","","35","","22","","11","","24.1","","98.58","","29","","","","NA"
"2018-07-12 15:00","2018","07","12","15:00","27.5","","9.9","","33","","18","","14","","24.1","","98.55","","29","","","","NA"
"2018-07-12 16:00","2018","07","12","16:00","27.6","","11.0","","35","","23","","12","","16.1","","98.51","","29","","","","Mainly Clear"
"2018-07-12 17:00","2018","07","12","17:00","27.5","","10.4","","34","","22","","14","","16.1","","98.48","","29","","","","NA"
"2018-07-12 18:00","2018","07","12","18:00","27.4","","10.7","","35","","20","","11","","16.1","","98.49","","29","","","","NA"
"2018-07-12 19:00","2018","07","12","19:00","25.1","","10.6","","39","","18","","7","","16.1","","98.47","","27","","","","Mostly Cloudy"
"2018-07-12 20:00","2018","07","12","20:00","23.0","","10.5","","45","","17","","9","","24.1","","98.43","","25","","","","NA"
"2018-07-12 21:00","2018","07","12","21:00","21.2","","10.3","","49","","18","","10","","24.1","","98.43","","","","","","NA"
"2018-07-12 22:00","2018","07","12","22:00","20.3","","10.8","","54","","18","","13","","24.1","","98.42","","","","","","Mainly Clear"
"2018-07-12 23:00","2018","07","12","23:00","20.3","","11.2","","55","","18","","12","","24.1","","98.45","","","","","","NA"
"2018-07-13 00:00","2018","07","13","00:00","19.7","","11.9","","61","","20","","8","","24.1","","98.44","","","","","","NA"
"2018-07-13 01:00","2018","07","13","01:00","19.1","","12.3","","64","","19","","9","","24.1","","98.42","","","","","","Cloudy"
"2018-07-13 02:00","2018","07","13","02:00","18.6","","13.0","","69","","17","","14","","24.1","","98.39","","","","","","NA"
"2018-07-13 03:00","2018","07","13","03:00","18.8","","13.7","","72","","18","","13","","24.1","","98.34","","","","","","NA"
"2018-07-13 04:00","2018","07","13","04:00","18.9","","13.8","","72","","18","","15","","24.1","","98.31","","","","","","Mostly Cloudy"
"2018-07-13 05:00","2018","07","13","05:00","19.0","","13.6","","71","","18","","16","","24.1","","98.32","","","","","","NA"
"2018-07-13 06:00","2018","07","13","06:00","18.7","","13.6","","72","","18","","11","","24.1","","98.33","","","","","","NA"
"2018-07-13 07:00","2018","07","13","07:00","19.0","","13.3","","69","","19","","12","","24.1","","98.27","","","","","","Cloudy"
"2018-07-13 08:00","2018","07","13","08:00","18.6","","14.2","","75","","20","","13","","24.1","","98.25","","","","","","NA"
"2018-07-13 09:00","2018","07","13","09:00","18.2","","14.9","","81","","17","","15","","24.1","","98.16","","","","","","NA"
"2018-07-13 10:00","2018","07","13","10:00","20.6","","14.8","","69","","19","","19","","24.1","","98.15","","","","","","Cloudy"
"2018-07-13 11:00","2018","07","13","11:00","21.9","","14.7","","63","","21","","21","","24.1","","98.12","","26","","","","NA"
"2018-07-13 12:00","2018","07","13","12:00","22.4","","15.5","","64","","22","","24","","24.1","","98.09","","27","","","","Rain Showers"
"2018-07-13 13:00","2018","07","13","13:00","19.5","","16.8","","85","","21","","28","","24.1","","98.05","","","","","","Rain Showers"
"2018-07-13 14:00","2018","07","13","14:00","19.8","","18.1","","90","","21","","12","","24.1","","98.05","","","","","","NA"
"2018-07-13 15:00","2018","07","13","15:00","20.0","","18.9","","93","","19","","14","","19.3","","98.00","","27","","","","Rain Showers"
"2018-07-13 16:00","2018","07","13","16:00","19.9","","18.6","","92","","20","","19","","19.3","","97.97","","","","","","Cloudy"
"2018-07-13 17:00","2018","07","13","17:00","19.8","","18.6","","93","","21","","21","","12.9","","97.96","","","","","","NA"
"2018-07-13 18:00","2018","07","13","18:00","19.3","","18.1","","92","","21","","21","","24.1","","97.96","","","","","","NA"
"2018-07-13 19:00","2018","07","13","19:00","18.4","","17.5","","94","","18","","15","","24.1","","97.95","","","","","","Cloudy"
"2018-07-13 20:00","2018","07","13","20:00","18.2","","17.6","","96","","20","","12","","4.8","","97.89","","","","","","Fog"
"2018-07-13 21:00","2018","07","13","21:00","18.5","","18.0","","97","","20","","19","","6.4","","97.90","","","","","","Fog"
"2018-07-13 22:00","2018","07","13","22:00","18.8","","18.2","","96","","20","","12","","24.1","","97.90","","","","","","Fog"
"2018-07-13 23:00","2018","07","13","23:00","18.9","","18.3","","96","","23","","9","","24.1","","97.88","","","","","","NA"
"2018-07-14 00:00","2018","07","14","00:00","19.2","","18.5","","96","","21","","11","","16.1","","97.87","","","","","","NA"
"2018-07-14 01:00","2018","07","14","01:00","19.2","","18.5","","96","","22","","14","","8.1","","97.87","","","","","","Fog"
"2018-07-14 02:00","2018","07","14","02:00","19.2","","18.5","","96","","23","","15","","8.1","","97.84","","","","","","Fog"
"2018-07-14 03:00","2018","07","14","03:00","18.9","","18.4","","97","","24","","13","","9.7","","97.85","","","","","","Fog"
"2018-07-14 04:00","2018","07","14","04:00","18.5","","18.1","","98","","24","","11","","24.1","","97.85","","","","","","Mostly Cloudy"
"2018-07-14 05:00","2018","07","14","05:00","17.5","","17.4","","99","","24","","9","","6.4","","97.87","","","","","","Fog"
"2018-07-14 06:00","2018","07","14","06:00","18.7","","18.3","","98","","24","","13","","6.4","","97.90","","","","","","Fog"
"2018-07-14 07:00","2018","07","14","07:00","20.3","","18.6","","90","","26","","12","","19.3","","97.92","","27","","","","Mainly Clear"
"2018-07-14 08:00","2018","07","14","08:00","21.6","","18.0","","80","","28","","14","","24.1","","97.95","","28","","","","NA"
"2018-07-14 09:00","2018","07","14","09:00","23.5","","18.9","","75","","26","","9","","24.1","","97.93","","30","","","","NA"
"2018-07-14 10:00","2018","07","14","10:00","25.5","","18.6","","65","","26","","14","","19.3","","97.92","","32","","","","Clear"
"2018-07-14 11:00","2018","07","14","11:00","27.1","","18.3","","58","","24","","17","","24.1","","97.90","","33","","","","NA"
"2018-07-14 12:00","2018","07","14","12:00","27.9","","18.4","","56","","27","","14","","24.1","","97.88","","34","","","","NA"
"2018-07-14 13:00","2018","07","14","13:00","28.4","","17.2","","50","","28","","9","","24.1","","97.83","","34","","","","Mostly Cloudy"
"2018-07-14 14:00","2018","07","14","14:00","25.8","","19.8","","69","","31","","6","","24.1","","97.78","","33","","","","Rain Showers"
"2018-07-14 15:00","2018","07","14","15:00","29.1","","17.5","","49","","27","","19","","24.1","","97.75","","35","","","","NA"
"2018-07-14 16:00","2018","07","14","16:00","29.5","","16.7","","45","","30","","11","","24.1","","97.71","","35","","","","Mainly Clear"
"2018-07-14 17:00","2018","07","14","17:00","29.6","","15.1","","41","","29","","16","","24.1","","97.73","","34","","","","NA"
"2018-07-14 18:00","2018","07","14","18:00","19.8","","13.8","","68","","2","","21","","24.1","","97.88","","","","","","Thunderstorms,Rain Showers"
"2018-07-14 19:00","2018","07","14","19:00","18.8","","15.6","","81","","29","","5","","24.1","","97.76","","","","","","Mostly Cloudy"
"2018-07-14 20:00","2018","07","14","20:00","18.2","","15.8","","86","","19","","7","","24.1","","97.92","","","","","","NA"
"2018-07-14 21:00","2018","07","14","21:00","16.5","","15.2","","92","","7","","9","","24.1","","97.97","","","","","","NA"
"2018-07-14 22:00","2018","07","14","22:00","16.3","","15.1","","93","","36","","2","","24.1","","97.97","","","","","","Mainly Clear"
"2018-07-14 23:00","2018","07","14","23:00","14.6","","14.4","","99","","24","","5","","24.1","","98.00","","","","","","NA"
"2018-07-15 00:00","2018","07","15","00:00","13.4","","13.1","","98","","25","","4","","24.1","","97.98","","","","","","NA"
"2018-07-15 01:00","2018","07","15","01:00","13.8","","13.5","","98","","8","","5","","24.1","","98.01","","","","","","Clear"
"2018-07-15 02:00","2018","07","15","02:00","12.2","","11.6","","96","","24","","4","","24.1","","98.02","","","","","","NA"
"2018-07-15 03:00","2018","07","15","03:00","12.2","","12.0","","99","","9","","6","","24.1","","98.02","","","","","","NA"
"2018-07-15 04:00","2018","07","15","04:00","11.6","","11.1","","97","","36","","2","","24.1","","98.01","","","","","","Mostly Cloudy"
"2018-07-15 05:00","2018","07","15","05:00","11.2","","11.0","","99","","16","","3","","24.1","","97.99","","","","","","NA"
"2018-07-15 06:00","2018","07","15","06:00","14.9","","14.6","","98","","18","","7","","24.1","","98.02","","","","","","NA"
"2018-07-15 07:00","2018","07","15","07:00","17.4","","15.8","","90","","21","","5","","24.1","","98.01","","","","","","Mostly Cloudy"
"2018-07-15 08:00","2018","07","15","08:00","21.0","","17.3","","79","","18","","7","","24.1","","98.01","","26","","","","NA"
"2018-07-15 09:00","2018","07","15","09:00","24.7","","17.7","","65","","18","","12","","24.1","","97.97","","30","","","","NA"
"2018-07-15 10:00","2018","07","15","10:00","26.3","","16.1","","53","","22","","14","","24.1","","97.94","","31","","","","Mainly Clear"
"2018-07-15 11:00","2018","07","15","11:00","27.8","","17.8","","54","","18","","17","","24.1","","97.90","","34","","","","NA"
"2018-07-15 12:00","2018","07","15","12:00","29.2","","17.2","","47","","21","","16","","24.1","","97.88","","35","","","","NA"
"2018-07-15 13:00","2018","07","15","13:00","30.0","","17.7","","47","","23","","20","","24.1","","97.84","","36","","","","Mostly Cloudy"
"2018-07-15 14:00","2018","07","15","14:00","30.3","","15.6","","40","","23","","18","","24.1","","97.80","","35","","","","NA"
"2018-07-15 15:00","2018","07","15","15:00","30.6","","15.5","","39","","22","","24","","24.1","","97.73","","35","","","","NA"
"2018-07-15 16:00","2018","07","15","16:00","29.9","","16.1","","43","","21","","16","","24.1","","97.70","","35","","","","Mostly Cloudy"
"2018-07-15 17:00","2018","07","15","17:00","31.0","","16.3","","40","","19","","26","","24.1","","97.65","","36","","","","NA"
"2018-07-15 18:00","2018","07","15","18:00","29.6","","16.2","","44","","22","","17","","24.1","","97.64","","34","","","","NA"
"2018-07-15 19:00","2018","07","15","19:00","28.3","","17.0","","50","","20","","11","","24.1","","97.63","","34","","","","Mostly Cloudy"
"2018-07-15 20:00","2018","07","15","20:00","25.7","","17.2","","59","","17","","11","","24.1","","97.58","","31","","","","NA"
"2018-07-15 21:00","2018","07","15","21:00","24.2","","17.1","","64","","18","","11","","24.1","","97.60","","30","","","","NA"
"2018-07-15 22:00","2018","07","15","22:00","22.6","","17.7","","74","","20","","9","","24.1","","97.60","","28","","","","Mainly Clear"
"2018-07-15 23:00","2018","07","15","23:00","21.6","","18.1","","80","","20","","11","","24.1","","97.60","","28","","","","NA"
"2018-07-16 00:00","2018","07","16","00:00","21.6","","18.2","","81","","19","","13","","24.1","","97.61","","28","","","","NA"
"2018-07-16 01:00","2018","07","16","01:00","22.0","","17.3","","74","","21","","9","","24.1","","97.60","","27","","","","Mainly Clear"
"2018-07-16 02:00","2018","07","16","02:00","20.9","","16.7","","77","","21","","9","","24.1","","97.57","","26","","","","NA"
"2018-07-16 03:00","2018","07","16","03:00","19.4","","16.2","","82","","19","","9","","24.1","","97.54","","","","","","NA"
"2018-07-16 04:00","2018","07","16","04:00","19.2","","16.4","","83","","19","","12","","24.1","","97.53","","","","","","Mostly Cloudy"
"2018-07-16 05:00","2018","07","16","05:00","18.5","","16.0","","85","","19","","10","","24.1","","97.55","","","","","","NA"
"2018-07-16 06:00","2018","07","16","06:00","19.9","","16.4","","80","","19","","10","","24.1","","97.55","","","","","","NA"
"2018-07-16 07:00","2018","07","16","07:00","21.4","","17.0","","76","","19","","8","","24.1","","97.56","","27","","","","Cloudy"
"2018-07-16 08:00","2018","07","16","08:00","22.6","","17.0","","70","","19","","15","","24.1","","97.52","","28","","","","NA"
"2018-07-16 09:00","2018","07","16","09:00","24.6","","16.5","","60","","21","","18","","24.1","","97.48","","30","","","","NA"
"2018-07-16 10:00","2018","07","16","10:00","26.1","","17.0","","57","","20","","13","","24.1","","97.43","","31","","","","Mostly Cloudy"
"2018-07-16 11:00","2018","07","16","11:00","26.3","","17.2","","57","","24","","13","","24.1","","97.39","","32","","","","NA"
"2018-07-16 12:00","2018","07","16","12:00","26.6","","18.4","","60","","26","","17","","24.1","","97.42","","33","","","","NA"
"2018-07-16 13:00","2018","07","16","13:00","22.0","","20.7","","92","","18","","14","","24.1","","97.33","","30","","","","Thunderstorms,Rain Showers"
"2018-07-16 14:00","2018","07","16","14:00","25.4","","20.2","","72","","16","","9","","24.1","","97.21","","33","","","","NA"
"2018-07-16 15:00","2018","07","16","15:00","24.1","","21.6","","86","","36","","2","","24.1","","97.16","","33","","","","NA"
"2018-07-16 16:00","2018","07","16","16:00","24.2","","21.2","","83","","31","","13","","24.1","","97.18","","33","","","","Cloudy"
"2018-07-16 17:00","2018","07","16","17:00","22.2","","20.8","","92","","35","","5","","24.1","","97.07","","30","","","","NA"
"2018-07-16 18:00","2018","07","16","18:00","22.8","","19.4","","81","","22","","10","","24.1","","97.03","","30","","","","NA"
"2018-07-16 19:00","2018","07","16","19:00","23.0","","20.3","","84","","18","","14","","24.1","","97.02","","31","","","","Mostly Cloudy"
"2018-07-16 20:00","2018","07","16","20:00","20.8","","19.1","","90","","19","","12","","24.1","","97.02","","28","","","","NA"
"2018-07-16 21:00","2018","07","16","21:00","19.1","","18.2","","94","","19","","13","","24.1","","97.05","","","","","","NA"
"2018-07-16 22:00","2018","07","16","22:00","18.3","","17.6","","95","","20","","13","","24.1","","97.08","","","","","","Mainly Clear"
"2018-07-16 23:00","2018","07","16","23:00","16.8","","16.6","","98","","25","","11","","24.1","","97.09","","","","","","NA"
"2018-07-17 00:00","2018","07","17","00:00","16.9","","14.8","","87","","33","","17","","24.1","","97.16","","","","","","NA"
"2018-07-17 01:00","2018","07","17","01:00","15.3","","13.8","","91","","31","","11","","24.1","","97.17","","","","","","Mainly Clear"
"2018-07-17 02:00","2018","07","17","02:00","14.1","","12.6","","91","","28","","7","","24.1","","97.20","","","","","","NA"
"2018-07-17 03:00","2018","07","17","03:00","13.7","","12.2","","90","","29","","4","","24.1","","97.20","","","","","","NA"
"2018-07-17 04:00","2018","07","17","04:00","12.1","","11.8","","98","","28","","6","","24.1","","97.25","","","","","","Mainly Clear"
"2018-07-17 05:00","2018","07","17","05:00","11.3","","10.7","","96","","29","","3","","24.1","","97.30","","","","","","NA"
"2018-07-17 06:00","2018","07","17","06:00","14.2","","12.8","","92","","33","","10","","24.1","","97.38","","","","","","NA"
"2018-07-17 07:00","2018","07","17","07:00","15.2","","13.5","","90","","33","","12","","24.1","","97.46","","","","","","Mostly Cloudy"
"2018-07-17 08:00","2018","07","17","08:00","15.4","","12.8","","84","","31","","8","","24.1","","97.51","","","","","","NA"
"2018-07-17 09:00","2018","07","17","09:00","15.7","","11.8","","77","","36","","15","","24.1","","97.55","","","","","","NA"
"2018-07-17 10:00","2018","07","17","10:00","16.9","","12.1","","73","","35","","13","","24.1","","97.61","","","","","","Mostly Cloudy"
"2018-07-17 11:00","2018","07","17","11:00","15.1","","13.1","","88","","34","","15","","24.1","","97.68","","","","","","NA"
"2018-07-17 12:00","2018","07","17","12:00","14.7","","10.4","","76","","32","","19","","24.1","","97.79","","","","","","NA"
"2018-07-17 13:00","2018","07","17","13:00","15.8","","9.7","","67","","31","","19","","24.1","","97.82","","","","","","Mostly Cloudy"
"2018-07-17 14:00","2018","07","17","14:00","16.7","","8.1","","57","","33","","28","","24.1","","97.86","","","","","","NA"
"2018-07-17 15:00","2018","07","17","15:00","17.9","","7.7","","51","","1","","21","","24.1","","97.87","","","","","","NA"
"2018-07-17 16:00","2018","07","17","16:00","18.6","","6.4","","45","","36","","21","","24.1","","97.89","","","","","","Mostly Cloudy"
"2018-07-17 17:00","2018","07","17","17:00","17.7","","5.8","","45","","1","","18","","24.1","","97.93","","","","","","NA"
"2018-07-17 18:00","2018","07","17","18:00","17.5","","5.5","","45","","36","","23","","24.1","","97.97","","","","","","NA"
"2018-07-17 19:00","2018","07","17","19:00","16.3","","5.5","","48","","35","","14","","24.1","","98.02","","","","","","Mainly Clear"
"2018-07-17 20:00","2018","07","17","20:00","14.4","","5.9","","56","","34","","7","","24.1","","98.06","","","","","","NA"
"2018-07-17 21:00","2018","07","17","21:00","11.6","","6.9","","73","","36","","1","","24.1","","98.09","","","","","","NA"
"2018-07-17 22:00","2018","07","17","22:00","8.8","","6.7","","86","","36","","1","","24.1","","98.10","","","","","","Mainly Clear"
"2018-07-17 23:00","2018","07","17","23:00","7.2","","5.6","","90","","0","","1","","24.1","","98.11","","","","","","NA"
"2018-07-18 00:00","2018","07","18","00:00","6.3","","5.2","","93","","","","0","","24.1","","98.13","","","","","","NA"
"2018-07-18 01:00","2018","07","18","01:00","5.0","","3.8","","92","","26","","3","","24.1","","98.16","","","","","","Clear"
"2018-07-18 02:00","2018","07","18","02:00","4.7","","4.1","","96","","36","","2","","24.1","","98.17","","","","","","NA"
"2018-07-18 03:00","2018","07","18","03:00","3.7","","2.9","","95","","21","","3","","24.1","","98.19","","","","","","NA"
"2018-07-18 04:00","2018","07","18","04:00","2.8","","2.0","","95","","22","","4","","24.1","","98.20","","","","","","Clear"
"2018-07-18 05:00","2018","07","18","05:00","3.6","","3.0","","96","","20","","4","","24.1","","98.20","","","","","","NA"
"2018-07-18 06:00","2018","07","18","06:00","7.5","","7.1","","97","","21","","3","","24.1","","98.25","","","","","","NA"
"2018-07-18 07:00","2018","07","18","07:00","11.7","","9.1","","84","","25","","8","","24.1","","98.31","","","","","","Clear"
"2018-07-18 08:00","2018","07","18","08:00","15.3","","8.1","","62","","29","","8","","24.1","","98.29","","","","","","NA"
"2018-07-18 09:00","2018","07","18","09:00","17.2","","7.9","","54","","27","","11","","24.1","","98.27","","","","","","NA"
"2018-07-18 10:00","2018","07","18","10:00","18.5","","7.9","","50","","31","","11","","24.1","","98.27","","","","","","Mainly Clear"
"2018-07-18 11:00","2018","07","18","11:00","18.7","","5.8","","43","","29","","11","","24.1","","98.26","","","","","","NA"
"2018-07-18 12:00","2018","07","18","12:00","19.4","","5.7","","40","","31","","13","","24.1","","98.21","","","","","","NA"
"2018-07-18 13:00","2018","07","18","13:00","19.7","","6.5","","42","","32","","15","","24.1","","98.15","","","","","","Mostly Cloudy"
"2018-07-18 14:00","2018","07","18","14:00","21.6","","6.2","","37","","33","","12","","24.1","","98.11","","","","","","NA"
"2018-07-18 15:00","2018","07","18","15:00","21.1","","6.2","","37","","28","","12","","24.1","","98.07","","","","","","NA"
"2018-07-18 16:00","2018","07","18","16:00","21.1","","6.8","","39","","27","","7","","24.1","","98.03","","","","","","Mostly Cloudy"
"2018-07-18 17:00","2018","07","18","17:00","21.7","","7.5","","40","","25","","10","","24.1","","97.97","","","","","","NA"
"2018-07-18 18:00","2018","07","18","18:00","21.1","","6.8","","39","","25","","13","","24.1","","97.95","","","","","","NA"
"2018-07-18 19:00","2018","07","18","19:00","19.9","","8.3","","47","","24","","9","","24.1","","97.95","","","","","","Mainly Clear"
"2018-07-18 20:00","2018","07","18","20:00","17.9","","8.4","","53","","19","","7","","24.1","","97.93","","","","","","NA"
"2018-07-18 21:00","2018","07","18","21:00","14.0","","8.5","","69","","18","","6","","24.1","","97.95","","","","","","NA"
"2018-07-18 22:00","2018","07","18","22:00","14.1","","7.8","","66","","18","","10","","24.1","","97.91","","","","","","Clear"
"2018-07-18 23:00","2018","07","18","23:00","13.4","","8.2","","71","","19","","9","","24.1","","97.94","","","","","","NA"
